Handle,Title,Tier,VariantSKU,Option1,Option2,Option3,Price
hardware-for-ceiling-tiles,Hardware for Ceiling Tiles,D,HAC-MAGNET-LOOP,Magnet with Loop,,,95.99
hardware-for-ceiling-tiles,Hardware for Ceiling Tiles,D,9  HAC-PANCLAMP-PF,Panel Clamp,,,29.99
hardware-for-ceiling-tiles,Hardware for Ceiling Tiles,D,HAC-TBR-GRIP,T-Bar Gripper,,,19.99
hdl-5-resin-folding-table-granite-rectangle-dove-white-pebble-top-powder-coated-base-60-table-top-length-x-30-table-top-width-29-height-1,"HDL 5' Resin Folding Table - Granite Rectangle, Dove White Pebble Top - Powder Coated Base - 60"" Table Top Length x 30"" Table Top Width - 29"" Height",D,HTWTLT3060GN,Default Title,,,143.87
height-adjustable-base-pneumatic,Height Adjustable Base Pneumatic (Top Sold Separately),D,RIC- 500788590,Black,,,699.99
height-adjustable-base-pneumatic,Height Adjustable Base Pneumatic (Top Sold Separately),D,RIC- 5007885100,Silver,,,699.99
height-adjustable-base-pneumatic,Height Adjustable Base Pneumatic (Top Sold Separately),D,RIC- 500788530,White,,,699.99
height-adjustable-l-shape-71x71,"Height Adjustable L-Shape 71""x71""",D,HDL-HT-ADJ-LAYOUT #7,Default Title,,,2499.00
height-adjustable-l-shape-table-1,Height Adjustable L-Shape Table,D,HDL-CLI-E1-3LEG-LEV2460+INV2436 Top,"60""x60"" (24""x60""+24""x36"")",,,1199.99
height-adjustable-l-shape-table-1,Height Adjustable L-Shape Table,D,HDL-CLI-E1-3LEG-3060+2448 Top,"60""x66"" (30""x60""+24""x36"")",,,1100.99
height-adjustable-l-shape-table-1,Height Adjustable L-Shape Table,D,HDL-CLI-E1-3LEG-3066+2436 Top,"66""x66"" (30""x66""+24""x36"")",,,1149.99
height-adjustable-l-shape-table-1,Height Adjustable L-Shape Table,D,HDL-CLI-E1-3LEG-3066+2442 Top,"66""x72"" (30""x66""+24""x42"")",,,1159.99
height-adjustable-l-shape-table-1,Height Adjustable L-Shape Table,D,HDL-CLI-E1-3LEG-LEV2472+INV2448Top,"72""x72"" (24""x72""+24""x48"")",,,1369.99
height-adjustable-l-shape-table-1,Height Adjustable L-Shape Table,D,HDL-CLI-E1-3LEG-3072+2442 Top,"72""x72"" (30""x72""+24""x42"")",,,1179.99
height-adjustable-rectangular-table-2-legs-nl48243qht,Height Adjustable Rectangular Table - 2 legs,D,GLBNL48243QHT,"48""x24""",,,769.99
height-adjustable-rectangular-table-2-legs-nl48243qht,Height Adjustable Rectangular Table - 2 legs,D,GLBNL60303QHT,"60""x30""",,,789.99
height-adjustable-rectangular-table-2-legs-nl48243qht,Height Adjustable Rectangular Table - 2 legs,D,GLBNL72303QHT,"72""x30""",,,799.99
hideaway-storage-cabinet-1,Hideaway Storage Cabinet,D,JNT5946JC,Default Title,,,2199.99
high-back-tilter-with-arms,High Back Tilter with Arms,D,,Default Title,,,399.99
high-back-weight-sensing-synchro-tilter,High Back Weight Sensing Synchro-Tilter,D,,Default Title,,,659.00
honor-roll-dsq-1824-pb-table-desk-square-leg-base-4-legs-x-24-table-top-width-x-18-table-top-depth-5-each,"Honor Roll -DSQ-1824-PB Table Desk - Square Leg Base - 4 Legs x 24"" Table Top Width x 18"" Table Top Depth 5 EACH",D,,Default Title,,,339.99
horseshoe-study-table-height-adjustable-c-shape-horseshoe-1,Horseshoe Study Table Height Adjustable C-Shape Horseshoe,D,MTY-IS-ATC#3660,"36""x60""",,,799.99
horseshoe-study-table-height-adjustable-c-shape-horseshoe-1,Horseshoe Study Table Height Adjustable C-Shape Horseshoe,D,MTY-,"48""X96""",,,999.99
horseshoe-study-table-height-adjustable-c-shape-horseshoe-1,Horseshoe Study Table Height Adjustable C-Shape Horseshoe,D,MTY-IS-AT#C4872,"48""x72""",,,899.99
humanscale-nova-lighting,Humanscale Nova Lighting,D,HSC-NV3EBB,Black,,,479.99
humanscale-nova-lighting,Humanscale Nova Lighting,D,HSC-NV3EBG,Grey,,,479.99
humanscale-nova-lighting,Humanscale Nova Lighting,D,HSC-NV3EWH,White,,,479.99
hutch-5-sizes,Hutch 5 Sizes,D,HDLINV3636H,"36"" High x 36"" Wide",,,360.00
hutch-5-sizes,Hutch 5 Sizes,D,HDLINV3660H,"36"" High x 60"" Wide",,,369.99
hutch-5-sizes,Hutch 5 Sizes,D,HDLINV3666H,"36"" High x66"" Wide",,,489.99
hutch-5-sizes,Hutch 5 Sizes,D,HDLINV3672H,"36"" High x72"" Wide",,,499.99
hutch-5-sizes,Hutch 5 Sizes,D,HDLINV4372H,"43"" High x 72"" Wide",,,0.00
hutch-with-doors,Hutch with Doors (Assembled),D,UN36HUTDO/43,"36"" Wide",,,339.99
hutch-with-doors,Hutch with Doors (Assembled),D,UN42HUTDO/43,"42"" Wide",,,349.99
hutch-with-doors,Hutch with Doors (Assembled),D,UN48HUTDO/43,"48"" Wide",,,629.00
hutch-with-doors,Hutch with Doors (Assembled),D,UN60HUTDO/43,"60"" Wide",,,659.00
hutch-with-doors,Hutch with Doors (Assembled),D,UN66HUTDO/43,"66"" Wide",,,699.00
hutch-with-doors,Hutch with Doors (Assembled),D,UN722HUTDO/43,"72"" Wide",,,719.00
hutch-with-doors,Hutch with Doors (Assembled),D,UN78HUTDO/43,"78"" Wide",,,748.00
hutch-with-doors,Hutch with Doors (Assembled),D,UN84HUTDO/43,"84"" Wide",,,779.00
i-pad-holders,iPad Holders,D,HZN-ECAPSF02,"17.7"" High Free Standing",,,169.99
i-pad-holders,iPad Holders,D,HZN-ECAPSC03,"17.7"" High Screw in",,,149.99
i-pad-holders,iPad Holders,D,HZN-ECAPSF04,"49.5"" High Free Standing",,,249.99
i-pad-holders,iPad Holders,D,HZN-ECAPSF05,"49.5"" High Screw in",,,229.99
ibex-drafting-task-stool-mvl2808,Ibex Drafting Task Stool MVL2808,D,GLB MVL2808,Default Title,,,599.99
ibex-mesh-seat-back-armless-drafting-chair-mvl2827,Ibex | Mesh Seat & Back Armless Drafting Chair MVL2827,D,GLB-MVL2828,With Arms,,,549.99
ibex-mesh-seat-back-armless-drafting-chair-mvl2827,Ibex | Mesh Seat & Back Armless Drafting Chair MVL2827,D,GLB-MVL2827,Without Arms,,,529.99
ibex-mesh-seat-back-drafting-chair-stool-1,Ibex | Mesh Seat & Back Drafting Chair Stool,D,,Default Title,,,549.99
ibex-synchro-tilter-chairs-mvl2801,Ibex Synchro-Tilter Chairs MVL2801,D,GLB-MVL2801,Default Title,,,399.99
ibex-upholstered-seat-back-guest-chair-mvl2819-1,Ibex | Upholstered Seat &  Back Guest Chair MVL2819,D,GLBMVL2819,Default Title,,,353.87
ibex-upholstered-seat-back-guest-chair-mvl2832,Ibex | Upholstered Seat &  Back Guest Chair MVL2832,D,,Default Title,,,335.99
ibex-upholstered-seat-mesh-back-tilter-chair-mvl2801,IBEX Upholstered Seat & Mesh Back Tilter Chair MVL2804,D,GLB-MVL2804,Default Title,,,379.99
impromptu-lectern-1,Impromptu® Lectern,D,SAF8912BLK,black,,,699.99
impromptu-lectern-1,Impromptu® Lectern,D,SAF8912GR,gray,,,699.99
indestructible-ryno-furniture,Indestructible Ryno Furniture,D,Ryno,Default Title,,,0.00
indigenous-medicine-wheel-huddl,Indigenous Medicine Wheel HUDDL,D,MTY-HDDLGMED#,Default Title,,,6899.00
indoor-planter,Indoor Planter,D,WS48-PLANTER/B,Default Title,,,1600.00
innovations-l-shape-desk-with-hutch,INNOVATIONS L-Shape Desk with Hutch,D,HDLINV6A,Default Title,,,1699.99
innovations-suite,Innovations Suite,D,HTWINVLAYOUT20BW,Default Title,,,4175.00
innovations-u-shape-suite,Innovations U-Shape Suite,D,HDLINNLAYOUT3A,Default Title,,,3299.99
installation-1,Installation,D,,Chair Installation,,,15.00
installation-1,Installation,D,,Standard Installation,,,0.00
installation1000,Installation1000,D,Installation1000,Default Title,,,1000.00
installation475,Installation475,D,Installation475,Default Title,,,475.00
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF20G1830P,2 Drawer,"30"" Wide",Fixed Front,899.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF20G1836P,2 Drawer,"36"" Wide",Fixed Front,949.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF20G1842P,2 Drawer,"42"" Wide",Fixed Front,979.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF30G1830P,3 Drawer,"30"" Wide",Fixed Front,1199.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF30G1836P,3 Drawer,"36"" Wide",Fixed Front,1239.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF30G1842P,3 Drawer,"42"" Wide",Fixed Front,1279.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF40G1830P,4 Drawer,"30"" Wide",Fixed Front,1499.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF40G1836P,4 Drawer,"36"" Wide",Fixed Front,1559.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF40G1842P,4 Drawer,"42"" Wide",Fixed Front,1599.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF50P1830P,5 Drawer,"30"" Wide",Fixed Front,1799.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF50P1836P,5 Drawer,"36"" Wide",Fixed Front,1329.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF50P1842P,5 Drawer,"42"" Wide",Fixed Front,1379.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF60G1830P,6 Drawer,"30"" Wide",Fixed Front,2237.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF60G1836P,6 Drawer,"36"" Wide",Fixed Front,2299.99
institutional-series-lateral-file-cabinet-2-3-4-5-drawer,"Institutional Series Lateral File Cabinet (2,3,4 & 5 Drawer)",D,GLBGULF60G1842P,6 Drawer,"42"" Wide",Fixed Front,2399.99
ionic-feet-1-pair,Ionic Feet (1 Pair),D,GLO-MLDFFKP,Default Title,,,149.99
jax-keyboard-tray,JAX Keyboard Tray,D,RIC5008479C3,Default Title,,,495.00
jax-sit-to-stand,JAX Sit to Stand,D,RIC-5008479C3,Default Title,,,449.99
jumbo-storage-cabinet-assembled-72-h-x48w-x-24-d,"Jumbo Storage Cabinet Assembled 72"" H x48""W x 24"" D",D,SCN-FL786,Default Title,,,2299.99
kate-medium-back-armchair-2813,Kate Medium Back Armchair (2813),D,GLO-2813,Default Title,,,730.99
kensington-ac12-security-charging-cabinet,Kensington AC12 Security Charging Cabinet,D,KMW64415,Default Title,,,1725.89
kensington-universal-charge-sync-tablet-cabinet,Kensington Universal Charge/Sync Tablet Cabinet,D,KMW67862,Default Title,,,978.00
keyboard-tray-multi-adjustable,Keyboard Tray Multi Adjustable,D,HZN-ECA EB02,Default Title,,,419.99
keyboard-tray-multi-position,Keyboard Tray Multi Position,D,HZN-JV01,Default Title,,,399.99
keys-2-set,Keys 2/set,D,,Default Title,,,25.00
kneeling-chair-kcm1420,Kneeling Chair KCM1420,D,OSPKCM1420,Default Title,,,179.99
knight-lightweight-tilter-chair-otg11360,Knight Lightweight Tilter Chair OTG11360,D,GLB-OTG11360,Default Title,,,279.99
koko-tables,KOKO Tables,D,TAYCO RPTR-242014,Rectangular,,,779.99
koko-tables,KOKO Tables,D,TAYCO RP TO- 261616,Round,,,779.99
kylie-multi-purpose-stacking-chair-cadet-otg11355c,Kylie | Multi-Purpose Stacking Chair - Cadet OTG11355C,D,GLBOTG11355,Default Title,,,159.99
l-shape-desk-8-sizes-9-colour-options,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3060DS-INV2430RS-INVHPF,"60""x60""",,,829.99
l-shape-desk-8-sizes-9-colour-options,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3060DS-INV2436RS-INVHPF,"60""x66""",,,879.99
l-shape-desk-8-sizes-9-colour-options,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3060DS-INV2442RS-INVHPF,"60""x72""",,,899.99
l-shape-desk-8-sizes-9-colour-options,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3066DS-INV2436RS-INVHPF,"66""x66""",,,895.99
l-shape-desk-8-sizes-9-colour-options,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3066DS-INV2442RS-INVHPF,"66""x72""",,,979.99
l-shape-desk-8-sizes-9-colour-options,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3066DS-INV2448RS-INVHPF,"66""x78""",,,969.99
l-shape-desk-8-sizes-9-colour-options,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3072DS-INV2442RS-INVHPF,"72""x 72""",,,949.99
l-shape-desk-8-sizes-9-colour-options,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3072DS-INV2448RS-INVHPF,"72""x78""",,,949.99
l-shape-desk-8-sizes-9-colour-options-2,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3060DS-INV2430RS-INVFPUF-FPFF,"60""x60""",,,1299.99
l-shape-desk-8-sizes-9-colour-options-2,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3060DS-INV2436RS-INVFPUF-FPFF,"60""x66""",,,1359.99
l-shape-desk-8-sizes-9-colour-options-2,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3060DS-INV2442RS-INVFPUF-FPFF,"60""x72""",,,1379.99
l-shape-desk-8-sizes-9-colour-options-2,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3066DS-INV2436RS-INVFPUF-FPFF,"66""x66""",,,1379.99
l-shape-desk-8-sizes-9-colour-options-2,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3066DS-INV2442RS-INVFPUF-FPFF,"66""x72""",,,1399.99
l-shape-desk-8-sizes-9-colour-options-2,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3066DS-INV2448RS-INVFPUF-FPFF,"66""x78""",,,1399.99
l-shape-desk-8-sizes-9-colour-options-2,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3072DS-INV2442RS-INVFPUF-FPFF,"72""x 72""",,,1422.00
l-shape-desk-8-sizes-9-colour-options-2,L-Shape Desk (8 Sizes & 9 Colour options),D,HDLINV3072DS-INV2448RS-INVFPUF-FPFF,"72""x78""",,,1429.99
l-shape-desk-set-72x72,"L-Shape Desk Set 72""x72"" BBF/FF INNOVATIONS",D,HDL-INV2436RSBR-7236CM-FPFF-FPUF,Default Title,,,1499.99
l-shape-desk-with-36h-privacy-panel,"L-Shape Desk with 36""H Privacy Panel",D,GLB-DGP1272X3 - HDL-INN2436RSBR-3672CM-FPUF,Default Title,,,2799.99
l-shape-desk-with-36h-privacy-panel-1,"L-Shape Desk with 36""H Privacy Panel",D,GLB-DGP1272X6 + DPOST36 x 2 - HDL-INN2436RSBR-3672CM-FPUF,Default Title,,,4199.99
l-shape-desk-with-hutch,"L-Shape Desk with Hutch 72""X72""",D,IOF-UN72HUTDO43-UN7230TD-UN4224EROPRH-IBBFM24,Default Title,,,1999.99
l-shape-suire,L-Shape Suite HTWLEV1LOOP,D,HTWLEV1LOOP,Default Title,,,1319.99
l-shape-suite-layout-41c,L-Shape Suite Layout #41C,D,HDL-Layout 41C,Default Title,,,2099.99
l-shape-workstations,"L-Shape Workstations (9 Sizes, 8 Colours)",D,INV3060DS-INVHPF-INV2430RSBR,"60""x60""",,,799.99
l-shape-workstations,"L-Shape Workstations (9 Sizes, 8 Colours)",D,INV3060DS-INVHPF-INV2436RSBR,"60""x66""",,,829.99
l-shape-workstations,"L-Shape Workstations (9 Sizes, 8 Colours)",D,INV3060DS-INVHPF-INV2442RSBR,"60""x72""",,,849.00
l-shape-workstations,"L-Shape Workstations (9 Sizes, 8 Colours)",D,INV3060DS-INVHPF-INV24348RSBR,"60""x78""",,,869.99
l-shape-workstations,"L-Shape Workstations (9 Sizes, 8 Colours)",D,INV3066DS-INVHPF-INV2436RSBR,"66""x66""",,,849.99
l-shape-workstations,"L-Shape Workstations (9 Sizes, 8 Colours)",D,INV3066DS-INVHPF-INV2442RSBR,"66""x72""",,,869.99
l-shape-workstations,"L-Shape Workstations (9 Sizes, 8 Colours)",D,INV3066DS-INVHPF-INV2448RSBR,"66""x78""",,,879.99
l-shape-workstations,"L-Shape Workstations (9 Sizes, 8 Colours)",D,INV3072DS-INVHPF-INV2442RSBR,"72""x72""",,,889.99
l-shape-workstations,"L-Shape Workstations (9 Sizes, 8 Colours)",D,INV3072DS-INVHPF-INV2448RSBR,"72""x78""",,,899.99
l-shaped-desk-with-double-pedestals-72w-x-78d,"""L"" Shaped Desk with Double Pedestals - 72""W x 78""D",D,GLO-NLP522,Default Title,,,1376.00
l-shaped-desk-with-single-pedestal-60w-x-72d,"""L"" Shaped Desk with Single Pedestal - 60""W x 72""D",D,GLO-NLP524,Default Title,,,1027.00
l-shaped-medium-pile-chair-mat-with-lip-66-x-60-2,"L-Shaped Medium Pile Chair Mat With Lip  66"" x 60""",D,DEF02134,Default Title,,,219.99
laminate-lockers-1,Laminate Lockers,D,IOF-Lock#003,Style A,,,838.20
laminate-lockers-1,Laminate Lockers,D,IOF-Lock#4,Style B,,,759.99
laminate-lockers-copy,Laminate Lockers,D,IOF-Lock#006,"Style A 72""H x 36""W x 21""D",,,1219.20
laminate-lockers-copy,Laminate Lockers,D,IOF-Lock#7,"Style B 72""H x 18""W x 21""D",,,877.69
laminate-lockers-copy,Laminate Lockers,D,IOF-Lock#008,"Style C 42""H x 36""W x 15""D",,,1669.99
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1430LAPBLK,black,"30"" Wide",,126.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1436LAPBLK,black,"36"" Wide",,142.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1442LAPBLK,black,"42"" Wide",,160.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1448LAPBLK,black,"48"" Wide",,180.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1460LAPBLK,black,"60"" Wide",,209.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1466LAPBLK,black,"66"" Wide",,229.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-14372LAPBLK,black,"72"" Wide",,239.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1430LAPGRY,gray-1,"30"" Wide",,126.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1436LAPGRY,gray-1,"36"" Wide",,142.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1442LAPGRY,gray-1,"42"" Wide",,160.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1448LAPGRY,gray-1,"48"" Wide",,180.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1460LAPGRY,gray-1,"60"" Wide",,209.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1466LAPGRY,gray-1,"66"" Wide",,229.00
laminate-modesty-panels,Laminate Modesty Panels,D,HDLINV-MP2-1472LAPGRY,gray-1,"72"" Wide",,239.00
laptop-holder-for-100-ma1c-100-ma2c-monitor-arms,Laptop Holder for 100-MA1C & 100-MA2C Monitor Arms only,D,HDL-100LPTP,Default Title,,,89.99
lateral-file-storage-cabinet-with-shelves,Lateral File & Storage Cabinet with Shelves,D,IOF-UN3066LF/SC/21,"30""x 21"" x 66""",,,1009.99
lateral-file-storage-cabinet-with-shelves,Lateral File & Storage Cabinet with Shelves,D,IOF-UN3072LF/SC/21,"30""x 21""x 72""",,,1123.60
lateral-file-storage-cabinet-with-shelves,Lateral File & Storage Cabinet with Shelves,D,IOF-UN3084LF/SC/21,"30""x 21""x 84""",,,1354.90
lateral-file-storage-cabinet-with-shelves,Lateral File & Storage Cabinet with Shelves,D,IOF-UN3666LF/SC/24,"36"" x 24"" x 66""",,,1042.36
lateral-file-storage-cabinet-with-shelves,Lateral File & Storage Cabinet with Shelves,D,IOF-UN3672LF/SC/24,"36"" x 24"" x 72""",,,1095.48
lateral-file-storage-cabinet-with-shelves,Lateral File & Storage Cabinet with Shelves,D,IOF-UN3684LF/SC/24,"36"" x 24"" x 84""",,,1404.00
lateral-file-storage-cabinet-with-shelves-copy,Lateral File & Storage Cabinet with Shelves,D,IOF-UN3066LF/SC/GD/21,"30""x 21"" x 66""",,,1589.99
lateral-file-storage-cabinet-with-shelves-copy,Lateral File & Storage Cabinet with Shelves,D,IOF-UN3072LF/SC/GD/21,"30""x 21""x 72""",,,1683.00
lateral-file-storage-cabinet-with-shelves-copy,Lateral File & Storage Cabinet with Shelves,D,IOF-UN3666LF/SC/GD/24,"36"" x 24"" x 66""",,,1042.36
lateral-file-storage-cabinet-with-shelves-copy,Lateral File & Storage Cabinet with Shelves,D,IOF-UN3672LF/SC/GD/24,"36"" x 24"" x 72""",,,1649.99
lateral-file-used-5-drawer-beige-nevada,Lateral File (USED) 5 Drawer Beige Nevada,D,,Default Title,,,329.99
lateral-file-wood-laminate-2-3-4-drawer-options,"Lateral File Wood Laminate (2, 3 & 4 Drawer options)",D,IOFUN3624LF2,2 Drawer,,,699.99
lateral-file-wood-laminate-2-3-4-drawer-options,"Lateral File Wood Laminate (2, 3 & 4 Drawer options)",D,IOFUN3624LF3,3 Drawer,,,899.99
lateral-file-wood-laminate-2-3-4-drawer-options,"Lateral File Wood Laminate (2, 3 & 4 Drawer options)",D,IOFUN3624LF4,4 Drawer,,,1299.69
lectern-podium,Lectern Podium,D,GLO-Z2444LEC,Default Title,,,699.99
lectern-storage-stand,Lectern Storage Stand,D,IOF-Typical #W-020,Default Title,,,1780.00
led-desk-lamp-with-usb-and-night-light,LED Desk Lamp with USB and Night Light,D,RSIRDL110U,Default Title,,,139.59
led-desk-lamp-with-wireless-charger-led,LED Desk Lamp with Wireless Charger - LED,D,RDL-140QI-B,Black,,,134.20
led-desk-lamp-with-wireless-charger-led,LED Desk Lamp with Wireless Charger - LED,D,RDL-140QI-W,White,,,134.19
levels-bookcase,Levels Bookcase,D,HDL LEV-6532BK,"31.5"" W x 13.75"" D x 64.5"" H",,,399.99
levels-bookcase,Levels Bookcase,D,HDL LEV-SR7232BK,"31.5"" W x 13.75"" D x 71.5"" H",,,449.99
levels-l-shape,Levels L-Shape,D,HDL-LEVELS LAYOUT2,Default Title,,,1449.99
levels-suite,Levels Suite,D,HDL-LEV-SR7232BK,Bookcase,,,449.99
levels-suite,Levels Suite,D,HDL-SR7218WC,Combo Storage Cabinet,,,559.99
levels-suite,Levels Suite,D,HDL-LEV-4372MHHD2,Hutch with 2 Doors,,,559.99
levels-suite,Levels Suite,D,HDL-LEV-4372MHHD4,Hutch with 4 Doors,,,699.99
levels-suite,Levels Suite,D,Levels Layout 1,L- Shape Desk & Return,,,1199.99
levels-suite,Levels Suite,D,HDL-LEV-SR6536TCWDLF,Storage Cabinet 4 Doors,,,959.99
levels-suite,Levels Suite,D,HDL-LEV-SR7218WC,Wardrobe,,,559.99
links-custom-reception-unit-60x72,"Links Custom Reception Unit 60""x72""",D,CAB1622LOBBF-CTS3636G-DSK2436LR-ECU246048CLF-LTS1224G-LTS1236G,Default Title,,,2999.99
lockerettes-6-tier-bank-of-3-36-x-18-x-72-steel-grey-rivet-assembled,"Lockerettes, 6 -tier, Bank of 3, 36"" x 18"" x 72"", Steel, Grey, Rivet (Assembled)",D,SCN-FJ173,Bank of 3,,,1799.99
lockers-2-tier,Lockers 2-Tier,D,SCN-FN478,1 Bank (Assembled),,,360.00
lockers-2-tier,Lockers 2-Tier,D,SCN-FL409,2 Bank (Un-Assembled),,,585.00
lockers-2-tier,Lockers 2-Tier,D,SCN-FL386,3 Bank  (Un-Assembled),,,840.00
lockers-2-tier-assembled,Lockers 2 Tier (Assembled),D,SCN-FL396,Bank of 1,,,349.00
lockers-2-tier-assembled,Lockers 2 Tier (Assembled),D,SCN-FL397,Bank of 2,,,540.00
lockers-2-tier-assembled,Lockers 2 Tier (Assembled),D,SCN-FL398,Bank of 3,,,854.00
lockers-2-tier-assembled,Lockers 2 Tier (Assembled),D,,Bank of 4 FJ158,,,1279.99
lockers-single-tier-assembled,Lockers Single Tier (Assembled),D,SCN-FJ151,Bank of 1,,,389.00
lockers-single-tier-assembled,Lockers Single Tier (Assembled),D,SCN-FJ152,Bank of 2,,,619.99
lockers-single-tier-assembled,Lockers Single Tier (Assembled),D,SCN-FJ153,Bank of 3,,,949.99
lockers-single-tier-assembled,Lockers Single Tier (Assembled),D,SCN FJ154,Bank of 4,,,1289.99
loover-high-back-synchro-tilter,Loover High Back Synchro Tilter,D,GLB-26618,Default Title,,,649.99
loover-medium-back-synchro-tilter-chair,Loover Medium Back Synchro Tilter Chair,D,GLB26628,Default Title,,,659.99
lotus-dx-sit-stand-workstation-dual-monitor-arm-extra,Lotus DX Sit-Stand Workstation (Dual Monitor Arm Extra),D,FEL8080201,Default Title,,,763.89
low-back-stacking-chair-mvl2747,Low Back Stacking Chair MVL2747,D,GLOMVL2747,Default Title,,,159.99
lumi-high-back-synchro-tilter-chair,Lumi | High Back Synchro-Tilter Chair,D,GLO-OTG11357,Default Title,,,369.99
luray-executive-chair,LURAY Executive Chair,D,GLO-64612,Highback,,,899.99
luray-executive-chair,LURAY Executive Chair,D,GLB-6462-2,Lowback,,,849.99
makerspace-tables,Makerspace Tables,D,DIVERSIFIEDAFT48305,Default Title,,,2622.00
management-l-shaped-suite-66w-x-72d,"MANAGEMENT ""L"" SHAPED SUITE - 66""W X 72""D",D,GLB NLP234,Default Title,,,1649.99
management-u-shaped-suite-72w-x-102d,"Management ""U"" Shaped Suite - 72""W x 102""D",D,GLO-NLP103,Default Title,,,1944.00
management-u-shaped-suite-with-3-stage-height-adjustable-table,"Management ""U"" Shaped Suite with 3-Stage Height Adjustable Table",D,GLO-NLP417,Default Title,,,2775.00
management-u-shaped-suite-with-3-stage-height-adjustable-table-nlp410,"Management ""U"" Shaped Suite with 3-Stage Height Adjustable Table NLP410",D,GLB-NLP410,Default Title,,,2769.99
manual-height-adjustable-base,MANUAL HEIGHT ADJUSTABLE BASE (Tops sold separately),D,HDL-900-CRANK,Default Title,,,699.99
manual-height-adjustable-table,Manual Height Adjustable Table,D,HTM3058T/KEZLIFT,Default Title,,,1348.00
marche-guest-chair,Marche Guest Chair,D,GLO-8621,Default Title,,,670.64
marche-guest-chair-8622,Marche Guest Chair 8622,D,GLO-8622,Default Title,,,570.99
marche-guest-chair-copy,Marche Guest Chair,D,GLO-8624,Default Title,,,670.64
